date,site,AQI,composite_index,pm10,pm2.5,so2,no2,co,o3
2025/1/14,涿鹿县,35,1.147,26,6,4,2,0.2,70
2025/1/14,遵化市,34,2.045,34,16,5,21,0.5,59
2025/1/14,双滦区,34,1.9,34,11,6,22,0.4,56
2025/1/14,桥东区,33,1.33,26,10,4,5,0.3,65
2025/1/14,沽源县,33,1.049,16,4,6,6,0.2,65
2025/1/14,三河市,33,1.775,33,8,9,19,0.3,60
2025/1/14,北戴河区,32,1.959,26,13,7,23,0.5,64
2025/1/14,昌黎县,32,1.743,28,12,9,14,0.4,64
2025/1/14,桥西区(张家口),32,1.282,26,10,3,4,0.3,64
2025/1/14,尚义县,32,1.069,16,9,2,4,0.2,64
2025/1/14,怀安县,32,1.212,20,5,8,8,0.2,64
2025/1/14,下花园区,31,1.269,26,5,4,8,0.4,62
2025/1/14,万全区,31,1.153,20,6,8,4,0.3,62
2025/1/14,怀来县,31,1.059,18,6,6,4,0.2,61
2025/1/14,鹰手营子矿区,31,1.79,31,12,4,18,0.5,58
2025/1/14,康保县,30,0.68,6,3,2,1,0.3,60
2025/1/14,赤城县,30,0.971,18,4,6,2,0.3,60
2025/1/14,兴隆县,30,1.512,20,9,6,16,0.4,59
2025/1/14,隆化县,30,1.946,30,14,10,20,0.4,56
2025/1/14,丰宁满族自治县,30,1.597,30,12,6,10,0.5,56
2025/1/14,张北县,28,0.899,10,4,4,6,0.3,56
2025/1/14,滦平县,28,2.002,25,16,6,22,0.8,54
2025/1/14,宽城满族自治县,28,1.826,25,10,11,22,0.4,56
2025/1/14,围场满族蒙古族自治县,27,1.688,26,15,6,14,0.4,54
2025/1/15,武邑县,74,3.261,50,24,16,59,0.4,3
2025/1/15,武安市,71,3.779,91,20,26,45,1.1,12
2025/1/15,鸡泽县,68,3.508,85,31,8,42,0.6,12
2025/1/15,广宗县,65,4.393,79,35,62,42,0.4,13
2025/1/15,魏县,62,3.024,73,26,6,35,0.5,22
2025/1/15,曲周县,62,3.181,73,27,7,42,0.5,12
2025/1/15,平乡县,62,3.073,73,33,6,30,0.5,18
2025/1/15,辛集市,61,2.792,72,24,8,26,0.4,31
2025/1/15,临漳县,60,2.727,69,18,8,34,0.4,23
2025/1/15,涿州市,60,2.46,43,14,8,48,0.3,6
2025/1/15,永年区,59,3.011,67,22,6,42,0.7,16
2025/1/15,肥乡区,58,2.608,65,20,5,31,0.4,24
2025/1/15,沙河市,58,3.236,65,26,14,41,0.8,17
2025/1/15,赞皇县,57,2.424,64,13,8,26,0.8,25
2025/1/15,宁晋县,57,2.73,63,16,7,40,0.5,21
2025/1/15,成安县,56,2.51,62,17,6,32,0.4,22
2025/1/15,南和区,56,2.507,62,20,9,25,0.4,28
2025/1/15,平山县,55,2.755,59,22,8,34,0.6,24
2025/1/15,任泽区,55,2.43,59,15,8,30,0.4,28
2025/1/15,饶阳县,55,2.761,51,20,10,44,0.5,11
2025/1/15,柏乡县,54,2.869,57,24,12,38,0.4,19
2025/1/15,肃宁县,54,2.582,50,18,7,43,0.4,10
2025/1/15,复兴区,53,2.457,55,15,4,39,0.5,12
2025/1/15,广平县,53,2.694,56,24,8,33,0.5,20
2025/1/15,南宫市,53,2.402,42,14,8,42,0.4,19
2025/1/15,阜城县,53,2.36,37,17,8,42,0.4,10
2025/1/15,大名县,52,2.72,54,24,9,34,0.5,22
2025/1/15,隆尧县,52,2.559,53,20,6,35,0.4,25
2025/1/15,新河县,52,2.407,54,17,6,34,0.4,16
2025/1/15,内丘县,51,2.123,51,14,6,25,0.5,23
2025/1/15,深州市,51,2.619,51,17,13,39,0.4,18
2025/1/15,邱县,50,2.134,50,14,5,29,0.4,18
2025/1/15,馆陶县,50,2.674,50,22,9,37,0.6,17
2025/1/15,清苑区,50,2.266,44,15,2,40,0.3,16
2025/1/15,容城县,50,2.202,40,12,6,40,0.4,14
2025/1/15,河间市,50,2.351,36,18,7,40,0.4,17
2025/1/15,信都区,49,2.076,49,12,8,23,0.5,32
2025/1/15,临城县,49,2.134,49,16,8,22,0.4,31
2025/1/15,满城区,49,2.192,43,9,5,39,0.5,22
2025/1/15,南皮县,49,2.335,37,19,6,39,0.4,14
2025/1/15,任丘市,49,2.004,29,8,10,39,0.4,19
2025/1/15,高邑县,48,2.012,30,11,6,38,0.4,19
2025/1/15,磁县,48,2.172,48,14,7,27,0.4,31
2025/1/15,襄都区,48,2.137,48,12,5,27,0.6,32
2025/1/15,巨鹿县,48,2.111,48,17,5,24,0.4,25
2025/1/15,高阳县,48,2.164,37,15,6,38,0.4,9
2025/1/15,井陉矿区,47,2.257,42,12,8,37,0.4,25
2025/1/15,深泽县,47,2.224,47,18,5,28,0.4,25
2025/1/15,莲池区,47,2.35,47,20,2,36,0.3,16
2025/1/15,徐水区,47,1.747,25,8,7,37,0.3,7
2025/1/15,武强县,47,2.44,44,21,7,37,0.4,11
2025/1/15,井陉县,46,1.934,46,8,7,24,0.4,37
2025/1/15,峰峰矿区,46,2.102,46,12,8,24,0.6,35
2025/1/15,威县,46,2.476,46,21,9,34,0.3,23
2025/1/15,邯山区,45,2.269,44,15,4,36,0.4,23
2025/1/15,安新县,45,2.181,45,20,7,24,0.4,24
2025/1/15,东光县,45,2.167,23,19,11,36,0.4,18
2025/1/15,献县,45,2.055,45,12,6,29,0.5,19
2025/1/15,大城县,45,2.208,34,19,4,36,0.4,18
2025/1/15,文安县,45,2.419,31,27,4,36,0.4,22
2025/1/15,霸州市,45,1.84,28,8,4,36,0.4,23
2025/1/15,安平县,45,2.501,45,21,8,36,0.5,16
2025/1/15,冀州区,45,1.944,29,9,10,36,0.4,17
2025/1/15,鹿泉区,44,2.443,44,25,6,29,0.4,28
2025/1/15,丛台区,44,1.938,44,11,2,28,0.4,26
2025/1/15,临西县,44,1.974,44,12,8,23,0.4,31
2025/1/15,涞水县,44,2.438,40,20,11,35,0.6,14
2025/1/15,易县,44,2.933,44,28,16,29,1.6,18
2025/1/15,博野县,44,2.188,44,10,10,35,0.5,17
2025/1/15,高碑店市,44,1.741,24,8,6,35,0.4,15
2025/1/15,泊头市,44,1.929,22,13,9,35,0.4,19
2025/1/15,赵县,43,1.981,35,12,3,34,0.4,22
2025/1/15,定兴县,43,1.814,27,10,4,34,0.4,20
2025/1/15,沧县,43,1.821,28,7,8,34,0.4,22
2025/1/15,元氏县,42,2.038,42,10,8,30,0.5,23
2025/1/15,竞秀区,42,2.022,42,18,2,27,0.2,24
2025/1/15,景县,42,1.964,24,16,8,33,0.4,17
2025/1/15,蠡县,40,2.032,40,14,4,32,0.4,15
2025/1/15,双滦区,40,1.737,26,8,6,32,0.5,18
2025/1/15,桃城区,40,1.954,40,14,8,25,0.3,24
2025/1/15,枣强县,40,2.023,40,15,7,26,0.3,29
2025/1/15,藁城区,39,1.7,27,7,2,31,0.4,33
2025/1/15,青县,38,1.79,21,16,5,30,0.4,16
2025/1/15,故城县,38,2.264,33,26,6,27,0.3,32
2025/1/15,灵寿县,37,1.931,34,11,6,29,0.6,25
2025/1/15,晋州市,37,1.82,29,11,7,29,0.4,24
2025/1/15,隆化县,37,1.847,24,12,10,29,0.6,19
2025/1/15,固安县,35,1.507,20,6,6,28,0.3,28
2025/1/15,永清县,35,1.699,22,13,2,28,0.4,29
2025/1/15,雄县,33,1.648,28,10,3,26,0.4,26
2025/1/15,吴桥县,33,2.007,32,17,11,26,0.4,21
2025/1/15,古冶区,32,1.636,32,6,5,24,0.6,28
2025/1/15,滦州市,32,1.722,26,9,6,25,0.6,35
2025/1/15,广阳区,32,1.291,13,5,3,25,0.3,34
2025/1/15,栾城区,30,1.511,20,7,6,24,0.4,36
2025/1/15,遵化市,30,1.55,18,11,4,24,0.4,34
2025/1/15,阜平县,30,1.812,24,14,9,24,0.2,43
2025/1/15,下花园区,30,1.22,9,4,5,24,0.4,31
2025/1/15,滦平县,30,1.299,11,7,4,24,0.4,28
2025/1/15,新华区(沧州),30,1.751,30,19,4,18,0.2,34
2025/1/15,运河区,30,1.726,25,14,6,24,0.3,31
2025/1/15,黄骅市,30,1.365,12,6,10,24,0.3,29
2025/1/15,丰润区,29,1.45,18,8,5,23,0.4,33
2025/1/15,唐县(保定),29,1.14,29,2,3,6,0.4,59
2025/1/15,孟村回族自治县,29,1.618,24,11,7,23,0.3,31
2025/1/15,长安区,28,1.324,28,9,4,8,0.2,56
2025/1/15,新华区(石家庄),28,1.285,28,4,2,17,0.3,38
2025/1/15,裕华区,28,1.668,28,19,3,11,0.3,52
2025/1/15,路北区,28,1.395,17,8,4,22,0.3,37
